time	V(input)
4.804999006832446e-02	1.544788e-02
4.805085407039335e-02	1.570581e-02
4.805145200261852e-02	1.588403e-02
4.805188350799864e-02	1.601252e-02
4.805224693193773e-02	1.612063e-02
4.805257826062518e-02	1.621913e-02
4.805288091148635e-02	1.630904e-02
4.805316218413162e-02	1.639255e-02
4.805343607257873e-02	1.647381e-02
4.805372829485408e-02	1.656046e-02
4.805401053998316e-02	1.664410e-02
4.805435832591158e-02	1.674709e-02
4.805481559883541e-02	1.688238e-02
4.805523964118086e-02	1.700771e-02
4.805579821413392e-02	1.717262e-02
4.805649895949642e-02	1.737921e-02
4.805734190844295e-02	1.762727e-02
4.805852431470482e-02	1.797440e-02
4.806024845983898e-02	1.847878e-02
4.806210929451852e-02	1.902071e-02
4.806211406506185e-02	1.902210e-02
4.806212360614851e-02	1.902487e-02
4.806213966695130e-02	1.902954e-02
4.806215658422441e-02	1.903445e-02
4.806219041877063e-02	1.904428e-02
4.806223863678384e-02	1.905829e-02
4.806229205767867e-02	1.907380e-02
4.806235508056089e-02	1.909210e-02
4.806242896294566e-02	1.911355e-02
4.806252152177589e-02	1.914042e-02
4.806263675159305e-02	1.917386e-02
4.806279137646471e-02	1.921871e-02
4.806298522209779e-02	1.927492e-02
4.806325644820163e-02	1.935351e-02
4.806360773955953e-02	1.945522e-02
4.806411940480378e-02	1.960320e-02
4.806485489803946e-02	1.981555e-02
4.806613550622697e-02	2.018428e-02
4.806846545411574e-02	2.085177e-02
4.807060094023507e-02	2.145964e-02
4.807291742214503e-02	2.211465e-02
4.807536414537059e-02	2.280140e-02
4.807779694985205e-02	2.347890e-02
4.808000703713059e-02	2.408962e-02
4.808015447227848e-02	2.413020e-02
4.808044934257425e-02	2.421129e-02
4.808103908316580e-02	2.437323e-02
4.808118651831369e-02	2.441366e-02
4.808148138860946e-02	2.449446e-02
4.808155510618340e-02	2.451465e-02
4.808170254133129e-02	2.455501e-02
4.808182195786936e-02	2.458768e-02
4.808195643652683e-02	2.462446e-02
4.808203091471394e-02	2.464482e-02
4.808213903128091e-02	2.467437e-02
4.808220877356943e-02	2.469342e-02
4.808231245523448e-02	2.472174e-02
4.808248373001624e-02	2.476849e-02
4.808265071672694e-02	2.481405e-02
4.808289625297521e-02	2.488099e-02
4.808321139870798e-02	2.496682e-02
4.808426774282243e-02	2.525379e-02
4.808517003975744e-02	2.549804e-02
4.808681084359477e-02	2.594008e-02
4.809006967362430e-02	2.680982e-02
4.809658733368335e-02	2.851521e-02
4.810427602245888e-02	3.046532e-02
4.811517939097849e-02	3.310785e-02
4.812820049949660e-02	3.605912e-02
4.814406097765567e-02	3.932625e-02
4.816278881034454e-02	4.267935e-02
4.818696539319495e-02	4.612944e-02
4.821841588320234e-02	4.901868e-02
4.823538287730856e-02	4.978927e-02
4.825638234101359e-02	4.995980e-02
4.827539140942644e-02	4.936503e-02
4.830627771037055e-02	4.690655e-02
4.835590575034602e-02	3.933271e-02
4.843264513776338e-02	2.053415e-02
4.853030138776338e-02	-9.462056e-03
4.861468588833696e-02	-3.299151e-02
4.865768914409116e-02	-4.182296e-02
4.868678420789577e-02	-4.610746e-02
4.870776996519452e-02	-4.825018e-02
4.872340228812641e-02	-4.930341e-02
4.874133418902576e-02	-4.992590e-02
4.876177638864871e-02	-4.986319e-02
4.878416896182926e-02	-4.885212e-02
4.882047340944531e-02	-4.517783e-02
4.887832029239577e-02	-3.461011e-02
4.888921658630094e-02	-3.206045e-02
4.891100917411129e-02	-2.652312e-02
4.891645732106388e-02	-2.505694e-02
4.892735361496905e-02	-2.203825e-02
4.893007768844535e-02	-2.126688e-02
4.893552583539794e-02	-1.970568e-02
4.894388499559463e-02	-1.726606e-02
4.894529277875511e-02	-1.685033e-02
4.894810834507606e-02	-1.601494e-02
4.894960192027084e-02	-1.556974e-02
4.895086850269814e-02	-1.519113e-02
4.895187825286738e-02	-1.488860e-02
4.895289500899506e-02	-1.458336e-02
4.895393277585078e-02	-1.427121e-02
4.895517129497566e-02	-1.389787e-02
4.895634593632547e-02	-1.354301e-02
4.895822353006741e-02	-1.297427e-02
4.896004521287353e-02	-1.242074e-02
4.896209497887558e-02	-1.179596e-02
4.896445857257574e-02	-1.107310e-02
4.896687967548066e-02	-1.033012e-02
4.896708848739128e-02	-1.026592e-02
4.896750611121253e-02	-1.013748e-02
4.896834135885502e-02	-9.880396e-03
4.896935774699954e-02	-9.567184e-03
4.896936015113172e-02	-9.566443e-03
4.896936495939610e-02	-9.564960e-03
4.896938382334715e-02	-9.559144e-03
4.896940231819174e-02	-9.553441e-03
4.896943930788093e-02	-9.542034e-03
4.896950654576784e-02	-9.521298e-03
4.896957045664496e-02	-9.501587e-03
4.896964829819352e-02	-9.477576e-03
4.896974259422771e-02	-9.448487e-03
4.896986065408160e-02	-9.412063e-03
4.897002713268422e-02	-9.360692e-03
4.897023248154307e-02	-9.297313e-03
4.897053814416023e-02	-9.202944e-03
4.897094891618581e-02	-9.076070e-03
4.897115213216844e-02	-9.013281e-03
4.897132459808867e-02	-8.959983e-03
4.897142732407814e-02	-8.928230e-03
4.897150991342747e-02	-8.902700e-03
4.897156715380924e-02	-8.885004e-03
4.897161338278476e-02	-8.870712e-03
4.897165045846157e-02	-8.859249e-03
4.897168086478303e-02	-8.849847e-03
4.897170657821614e-02	-8.841896e-03
4.897173003060492e-02	-8.834644e-03
4.897175686352967e-02	-8.826347e-03
4.897178201127362e-02	-8.818571e-03
4.897183230676152e-02	-8.803017e-03
4.897187980570401e-02	-8.788328e-03
4.897193043250208e-02	-8.772670e-03
4.897200396390782e-02	-8.749926e-03
4.897215102671931e-02	-8.704435e-03
4.897237658118873e-02	-8.634648e-03
4.897282769012758e-02	-8.495023e-03
4.897372990800526e-02	-8.215569e-03
4.897460585519885e-02	-7.943999e-03
4.897541049658087e-02	-7.694324e-03
4.897616093672089e-02	-7.461289e-03
4.897699149382508e-02	-7.203184e-03
4.897786843578895e-02	-6.930450e-03
4.897885305685769e-02	-6.623977e-03
4.897991533044167e-02	-6.293051e-03
4.898115691832408e-02	-5.905909e-03
4.898257605777291e-02	-5.462965e-03
4.898433786312236e-02	-4.912468e-03
4.898648482297484e-02	-4.240817e-03
4.898942480372356e-02	-3.319852e-03
4.899333538700063e-02	-2.093138e-03
4.900043836141611e-02	1.377151e-04
4.901020059919223e-02	3.202419e-03
4.902100468873580e-02	6.579678e-03
4.903154481230993e-02	9.845338e-03
4.904291640157964e-02	1.331979e-02
4.905530181228510e-02	1.702608e-02
4.906968034924002e-02	2.119806e-02
4.908615500912789e-02	2.576372e-02
4.910619863902013e-02	3.094202e-02
4.913090085882284e-02	3.664158e-02
4.916371917345358e-02	4.283088e-02
4.920402713518941e-02	4.792852e-02
4.922058987652893e-02	4.914875e-02
4.923792409354655e-02	4.985614e-02
4.926050433117033e-02	4.989114e-02
4.928209960639741e-02	4.898649e-02
4.931713192431658e-02	4.561763e-02
4.937307247119817e-02	3.578093e-02
4.945792160602382e-02	1.306585e-02
4.955557785602382e-02	-1.710759e-02
4.962770039735894e-02	-3.595010e-02
4.966622744665387e-02	-4.323211e-02
4.969284624162402e-02	-4.681054e-02
4.971224924478559e-02	-4.860004e-02
4.972771856750405e-02	-4.951081e-02
4.974465999289731e-02	-4.997186e-02
4.976301458882326e-02	-4.983292e-02
4.978618278581225e-02	-4.871343e-02
4.982372176927452e-02	-4.473120e-02
4.988340376330595e-02	-3.344008e-02
4.997274784924963e-02	-8.519740e-03
5.007040409924963e-02	2.140377e-02
5.013464383375517e-02	3.743146e-02
5.017087971607411e-02	4.394781e-02
5.019618467683368e-02	4.716881e-02
5.021472941731251e-02	4.877722e-02
5.023080358730611e-02	4.963674e-02
5.024625911222690e-02	4.998619e-02
5.026360936491458e-02	4.981731e-02
5.028714996406999e-02	4.864405e-02
5.032528058690246e-02	4.451024e-02
5.038583664886666e-02	3.286798e-02
5.047619435753183e-02	7.450907e-03
5.056029750420678e-02	-1.849310e-02
5.061876373400544e-02	-3.394321e-02
5.066793464600920e-02	-4.349907e-02
5.069773037038067e-02	-4.732766e-02
5.071588078082716e-02	-4.885545e-02
5.073223457155918e-02	-4.968883e-02
5.074880123802191e-02	-4.999858e-02
5.076455443526492e-02	-4.979108e-02
5.078868651595939e-02	-4.853013e-02
5.082775530837041e-02	-4.415069e-02
5.088968999877561e-02	-3.194618e-02
5.094061928075726e-02	-1.822520e-02
5.098422441922297e-02	-4.947933e-03
5.102833454967790e-02	8.854613e-03
5.108507253426452e-02	2.547168e-02
5.114686685470888e-02	3.986449e-02
5.118168334955469e-02	4.546399e-02
5.120402686761774e-02	4.792849e-02
5.122058967581265e-02	4.914874e-02
5.123792385074092e-02	4.985614e-02
5.126050424048504e-02	4.989114e-02
5.128209945885693e-02	4.898650e-02
5.131713168595277e-02	4.561766e-02
5.137307209619273e-02	3.578101e-02
5.145792106240210e-02	1.306601e-02
5.151063322978708e-02	-3.338043e-03
5.155374657172156e-02	-1.656588e-02
5.159706559540288e-02	-2.863850e-02
5.164237253989396e-02	-3.899647e-02
5.168664664461611e-02	-4.609072e-02
5.170766869906625e-02	-4.824183e-02
5.172332607302943e-02	-4.929942e-02
5.174124157363939e-02	-4.992431e-02
5.176174187806207e-02	-4.986399e-02
5.178411282675978e-02	-4.885588e-02
5.182038281207411e-02	-4.519002e-02
5.187817825402517e-02	-3.464231e-02
5.194796990655097e-02	-1.605613e-02
5.199739781201114e-02	-8.174651e-04
5.200158794593752e-02	4.988597e-04
5.200996821379027e-02	3.129560e-03
5.202672874949577e-02	8.357667e-03
5.203027842115370e-02	9.454970e-03
5.203737776446958e-02	1.163492e-02
5.204188204115790e-02	1.300630e-02
5.204597085543511e-02	1.424219e-02
5.204820817918962e-02	1.491452e-02
5.204967611943954e-02	1.535405e-02
5.205064684682845e-02	1.564399e-02
5.205132254585210e-02	1.584547e-02
5.205183356491280e-02	1.599765e-02
5.205224686174850e-02	1.612061e-02
5.205258603788202e-02	1.622144e-02
5.205289641833280e-02	1.631364e-02
5.205318419371102e-02	1.639908e-02
5.205345363827528e-02	1.647902e-02
5.205371705846878e-02	1.655713e-02
5.205399696025750e-02	1.664008e-02
5.205426911687672e-02	1.672068e-02
5.205460381462171e-02	1.681974e-02
5.205503936273946e-02	1.694853e-02
5.205545953563872e-02	1.707266e-02
5.205598169445089e-02	1.722675e-02
5.205666384165831e-02	1.742777e-02
5.205746479042968e-02	1.766340e-02
5.205858622183657e-02	1.799254e-02
5.206041885958543e-02	1.852851e-02
5.206221399134593e-02	1.905113e-02
5.206221400542767e-02	1.905113e-02
5.206221408991819e-02	1.905116e-02
5.206221420257221e-02	1.905119e-02
5.206221442788025e-02	1.905126e-02
5.206221487849632e-02	1.905139e-02
5.206222298958562e-02	1.905374e-02
5.206223110067493e-02	1.905610e-02
5.206223921176423e-02	1.905845e-02
5.206224732285353e-02	1.906081e-02
5.206225543394283e-02	1.906316e-02
5.206226354503213e-02	1.906552e-02
5.206227165612144e-02	1.906788e-02
5.206232054484044e-02	1.908207e-02
5.206235306047972e-02	1.909151e-02
5.206239103076599e-02	1.910254e-02
5.206242416062901e-02	1.911216e-02
5.206246568731646e-02	1.912421e-02
5.206251828870810e-02	1.913948e-02
5.206257579858588e-02	1.915617e-02
5.206264497153510e-02	1.917624e-02
5.206273207564950e-02	1.920151e-02
5.206283651968738e-02	1.923180e-02
5.206298044397194e-02	1.927353e-02
5.206315552964660e-02	1.932427e-02
5.206340574558727e-02	1.939675e-02
5.206372022845264e-02	1.948777e-02
5.206419622478758e-02	1.962540e-02
5.206495707190089e-02	1.984502e-02
5.206632187504530e-02	2.023783e-02
5.206839409621740e-02	2.083139e-02
5.207069272402000e-02	2.148568e-02
5.207311131757214e-02	2.216926e-02
5.207554769707978e-02	2.285270e-02
5.207801720049943e-02	2.353996e-02
5.208048220539314e-02	2.422032e-02
5.208161315037186e-02	2.453054e-02
5.208171649285828e-02	2.455882e-02
5.208185428284019e-02	2.459652e-02
5.208196330236998e-02	2.462633e-02
5.208209263778674e-02	2.466169e-02
5.208219874043390e-02	2.469068e-02
5.208231060742356e-02	2.472123e-02
5.208240551610941e-02	2.474715e-02
5.208250988516430e-02	2.477563e-02
5.208266248242854e-02	2.481726e-02
5.208283457724380e-02	2.486418e-02
5.208307777668165e-02	2.493044e-02
5.208338648780841e-02	2.501446e-02
5.208442121575423e-02	2.529539e-02
5.208532525209564e-02	2.553997e-02
5.208669394135711e-02	2.590868e-02
5.208891109554435e-02	2.650188e-02
5.209326782819044e-02	2.765244e-02
5.210096564637461e-02	2.963415e-02
5.210987302922370e-02	3.184045e-02
5.212244295258400e-02	3.478277e-02
5.213633616961846e-02	3.778183e-02
5.215426592687398e-02	4.122397e-02
5.217500159989304e-02	4.455055e-02
5.220352711633939e-02	4.788354e-02
5.222446469096537e-02	4.935783e-02
5.224288223648835e-02	4.995001e-02
5.226235296855032e-02	4.984947e-02
5.228510677698839e-02	4.878851e-02
5.232198657043072e-02	4.497211e-02
5.238069055771621e-02	3.406889e-02
5.246888375163401e-02	9.713301e-03
5.256654000163401e-02	-2.030047e-02
5.263287817557015e-02	-3.706141e-02
5.266969035977037e-02	-4.376839e-02
5.269532890707392e-02	-4.707894e-02
5.271409278558745e-02	-4.873287e-02
5.273001203031344e-02	-4.960621e-02
5.274517135080901e-02	-4.997699e-02
5.276320481515374e-02	-4.982800e-02
5.278649212961664e-02	-4.869144e-02
5.282422043552110e-02	-4.466098e-02
5.288418251444801e-02	-3.325780e-02
5.289539131968044e-02	-3.054812e-02
5.291780893014531e-02	-2.468858e-02
5.292341333276153e-02	-2.314253e-02
5.293462213799396e-02	-1.996628e-02
5.293742433930208e-02	-1.915613e-02
5.294302874191829e-02	-1.751826e-02
5.294442984257235e-02	-1.710532e-02
5.294723204388046e-02	-1.627549e-02
5.295028816962538e-02	-1.536472e-02
5.295198808190666e-02	-1.485565e-02
5.295312014763272e-02	-1.451569e-02
5.295433941272752e-02	-1.414872e-02
5.295574281287418e-02	-1.372531e-02
5.295712498790816e-02	-1.330725e-02
5.295902614344473e-02	-1.273059e-02
5.296109344980900e-02	-1.210148e-02
5.296357883910251e-02	-1.134244e-02
5.296589704053364e-02	-1.063196e-02
5.296787499555018e-02	-1.002398e-02
5.296791198617918e-02	-1.001259e-02
5.296798596743719e-02	-9.989819e-03
5.296813392995321e-02	-9.944268e-03
5.296842985498525e-02	-9.853140e-03
5.296902170504934e-02	-9.670784e-03
5.296909447030561e-02	-9.648354e-03
5.296924000081815e-02	-9.603490e-03
5.296941463314463e-02	-9.549643e-03
5.296941501987999e-02	-9.549524e-03
5.296941540661533e-02	-9.549404e-03
5.296941579335068e-02	-9.549285e-03
5.296941618008603e-02	-9.549166e-03
5.296941656682139e-02	-9.549047e-03
5.296941695355673e-02	-9.548928e-03
5.296941734029208e-02	-9.548808e-03
5.296942552568279e-02	-9.546284e-03
5.296943643953707e-02	-9.542919e-03
5.296945826724562e-02	-9.536187e-03
5.296950192266273e-02	-9.522724e-03
5.296954456770830e-02	-9.509571e-03
5.296959282834450e-02	-9.494686e-03
5.296961355160733e-02	-9.488294e-03
5.296964138117051e-02	-9.479710e-03
5.296967480361396e-02	-9.469400e-03
5.296970796015830e-02	-9.459171e-03
5.296974677233910e-02	-9.447198e-03
5.296978974337647e-02	-9.433942e-03
5.296984947560905e-02	-9.415513e-03
5.296991807197744e-02	-9.394347e-03
5.297000873285852e-02	-9.366371e-03
5.297012774429458e-02	-9.329641e-03
5.297028492455977e-02	-9.281125e-03
5.297050269067984e-02	-9.213892e-03
5.297080608224188e-02	-9.120194e-03
5.297124744190323e-02	-8.983828e-03
5.297155497610864e-02	-8.888769e-03
5.297173149216789e-02	-8.834193e-03
5.297184374086419e-02	-8.799481e-03
5.297192765898565e-02	-8.773528e-03
5.297198751162917e-02	-8.755016e-03
5.297203558720061e-02	-8.740146e-03
5.297207422721689e-02	-8.728193e-03
5.297210572942516e-02	-8.718448e-03
5.297213211172955e-02	-8.710287e-03
5.297215573390836e-02	-8.702978e-03
5.297218005931185e-02	-8.695453e-03
5.297220568482436e-02	-8.687525e-03
5.297225409591228e-02	-8.672548e-03
5.297230043050371e-02	-8.658212e-03
5.297235053870363e-02	-8.642707e-03
5.297241575085897e-02	-8.622527e-03
5.297254617516966e-02	-8.582165e-03
5.297274939333343e-02	-8.519262e-03
5.297315582966099e-02	-8.393415e-03
5.297396870231609e-02	-8.141560e-03
5.297475830934228e-02	-7.896708e-03
5.297548752612714e-02	-7.670411e-03
5.297628005928390e-02	-7.424283e-03
5.297707658774315e-02	-7.176728e-03
5.297795454577184e-02	-6.903658e-03
5.297887063046290e-02	-6.618505e-03
5.297990852326633e-02	-6.295172e-03
5.298105119091093e-02	-5.938890e-03
5.298240551680503e-02	-5.516218e-03
5.298398425398006e-02	-5.023007e-03
5.298597296093221e-02	-4.401022e-03
5.298849549450101e-02	-3.611100e-03
5.299197063999139e-02	-2.521428e-03
5.299699479332539e-02	-9.440574e-04
5.300467011508677e-02	1.466949e-03
5.301491430044672e-02	4.678611e-03
5.302556480583417e-02	7.996928e-03
5.303656552182075e-02	1.138660e-02
5.304822167315513e-02	1.491856e-02
5.306145460332951e-02	1.883034e-02
5.307653915659624e-02	2.312929e-02
5.309447447933506e-02	2.796747e-02
5.311616119777524e-02	3.333835e-02
5.314396754760623e-02	3.930812e-02
5.318119059622327e-02	4.539934e-02
5.320520314968362e-02	4.803245e-02
5.322147253070127e-02	4.919894e-02
5.323899263343412e-02	4.988046e-02
5.326090325349737e-02	4.988271e-02
5.328274861230629e-02	4.894524e-02
5.331818027920048e-02	4.548180e-02
5.337472090091143e-02	3.541728e-02
5.346030746991026e-02	1.234091e-02
5.355796371991026e-02	-1.780994e-02
5.362884945226227e-02	-3.620005e-02
5.366699272063191e-02	-4.335240e-02
5.369339372488058e-02	-4.687071e-02
5.371265534776586e-02	-4.862987e-02
5.372822394914609e-02	-4.953272e-02
5.374477260650855e-02	-4.997303e-02
5.376305648420576e-02	-4.983184e-02
5.378625091659472e-02	-4.870860e-02
5.382383160432080e-02	-4.471577e-02
5.388357532695124e-02	-3.340000e-02
5.397299146424564e-02	-8.444316e-03
5.407064771424564e-02	2.147291e-02
5.413475416540345e-02	3.745443e-02
5.417095417824871e-02	4.395896e-02
5.419623830582428e-02	4.717439e-02
5.421476933303013e-02	4.877998e-02
5.423085320908818e-02	4.963862e-02
5.424634727330147e-02	4.998683e-02
5.426364214769543e-02	4.981643e-02
5.428720326943781e-02	4.864017e-02
5.432536647543262e-02	4.449794e-02
5.438597057097711e-02	3.283626e-02
5.447638356696519e-02	7.392124e-03
5.456043952046879e-02	-1.853454e-02
5.461888472326805e-02	-3.397110e-02
5.466806661481869e-02	-4.351950e-02
5.469778748658568e-02	-4.733345e-02
5.471592336177738e-02	-4.885830e-02
5.473228747999576e-02	-4.969068e-02
5.474889521865124e-02	-4.999879e-02
5.476458936767043e-02	-4.979007e-02
5.478874330511046e-02	-4.852583e-02
5.482784672871448e-02	-4.413721e-02
5.488983213265822e-02	-3.191182e-02
5.494074347371519e-02	-1.818886e-02
5.498436546500034e-02	-4.903838e-03
5.502853538927872e-02	8.916704e-03
5.508530676559986e-02	2.553498e-02
5.514714046115991e-02	3.991631e-02
5.518177380966685e-02	4.547581e-02
5.520409303214374e-02	4.793441e-02
5.522063931000862e-02	4.915160e-02
5.523798389554677e-02	4.985756e-02
5.526052666603906e-02	4.989067e-02
5.528213594405877e-02	4.898421e-02
5.531719063028166e-02	4.561007e-02
5.537316482745495e-02	3.576065e-02
5.545805547724932e-02	1.302525e-02
5.551075075643186e-02	-3.374882e-03
5.555386101249350e-02	-1.659980e-02
5.559717449811696e-02	-2.866654e-02
5.564248192307487e-02	-3.901797e-02
5.568667007784996e-02	-4.609357e-02
5.570768594803110e-02	-4.824325e-02
5.572333905450748e-02	-4.930010e-02
5.574125734774980e-02	-4.992458e-02
5.576174775598326e-02	-4.986385e-02
5.578412238783631e-02	-4.885524e-02
5.582039824304996e-02	-4.518794e-02
5.587820244765737e-02	-3.463683e-02
5.594797491720557e-02	-1.605464e-02
5.599740551893947e-02	-8.150442e-04
5.600160251637672e-02	5.034368e-04
5.600999651125120e-02	3.138432e-03
5.602678450100017e-02	8.374935e-03
5.603098149843741e-02	9.671771e-03
5.603937549331189e-02	1.224437e-02
5.604147399203051e-02	1.288247e-02
5.604567098946776e-02	1.415186e-02
5.604779396945764e-02	1.479026e-02
5.604940016943132e-02	1.527152e-02
5.605043562874439e-02	1.558095e-02
5.605116786451510e-02	1.579937e-02
5.605171124019907e-02	1.596124e-02
5.605215246324129e-02	1.609254e-02
5.605250935882713e-02	1.619865e-02
5.605282743124224e-02	1.629316e-02
5.605312256988010e-02	1.638079e-02
5.605339690920663e-02	1.646219e-02
5.605366100976222e-02	1.654051e-02
5.605394418930047e-02	1.662444e-02
5.605421573057565e-02	1.670487e-02
5.605452964226593e-02	1.679779e-02
5.605492488968161e-02	1.691469e-02
5.605538557183597e-02	1.705082e-02
5.605583290418936e-02	1.718286e-02
5.605653218684685e-02	1.738900e-02
5.605726340770527e-02	1.760419e-02
5.605834216291460e-02	1.792099e-02
5.605987460887022e-02	1.836959e-02
5.606142169644134e-02	1.882076e-02
5.606199452883594e-02	1.898737e-02
5.606227875406437e-02	1.906994e-02
5.606236087590136e-02	1.909378e-02
5.606244088412853e-02	1.911701e-02
5.606248431959482e-02	1.912962e-02
5.606252699691925e-02	1.914201e-02
5.606256252753832e-02	1.915232e-02
5.606259799708254e-02	1.916261e-02
5.606266893617097e-02	1.918319e-02
5.606274560380695e-02	1.920543e-02
5.606289893907890e-02	1.924990e-02
5.606307858261158e-02	1.930198e-02
5.606341715708554e-02	1.940005e-02
5.606393700358626e-02	1.955047e-02
5.606497669658768e-02	1.985068e-02
5.606705608259052e-02	2.044853e-02
5.606921900395760e-02	2.106670e-02
5.607171581578169e-02	2.177546e-02
5.607407412625142e-02	2.243997e-02
5.607659977418093e-02	2.314618e-02
5.607901729904149e-02	2.381669e-02
5.608082340836681e-02	2.431404e-02
5.608092352647971e-02	2.434152e-02
5.608112376270551e-02	2.439645e-02
5.608152423515712e-02	2.450619e-02
5.608181905086777e-02	2.458688e-02
5.608185103784660e-02	2.459563e-02
5.608191501180426e-02	2.461313e-02
5.608204295971957e-02	2.464811e-02
5.608219128078428e-02	2.468864e-02
5.608226310472773e-02	2.470826e-02
5.608235767060708e-02	2.473408e-02
5.608242664613508e-02	2.475291e-02
5.608251141823605e-02	2.477605e-02
5.608268096243799e-02	2.482230e-02
5.608284352501067e-02	2.486662e-02
5.608307560704122e-02	2.492985e-02
5.608337544044238e-02	2.501146e-02
5.608444261028617e-02	2.530119e-02
5.608559268986239e-02	2.561216e-02
5.608789284901482e-02	2.623008e-02
5.609249316731969e-02	2.744935e-02
5.609956939039612e-02	2.927971e-02
5.610830878649441e-02	3.146002e-02
5.611997189689089e-02	3.422092e-02
5.613390929538203e-02	3.727807e-02
5.615078954108366e-02	4.059615e-02
5.617122276134394e-02	4.399910e-02
5.619775907404939e-02	4.733057e-02
5.622319451302717e-02	4.929251e-02
5.624130882513671e-02	4.992547e-02
5.626176693767435e-02	4.986341e-02
5.628415358886799e-02	4.885316e-02
5.632044859901738e-02	4.518117e-02
5.637828139603809e-02	3.461893e-02
5.646543482818280e-02	1.077381e-02
5.656309107818280e-02	-1.930560e-02
5.663127670568142e-02	-3.672182e-02
5.666861531924995e-02	-4.360411e-02
5.669455673755289e-02	-4.699669e-02
5.671351885538667e-02	-4.869222e-02
5.672929823880357e-02	-4.957762e-02
5.674501210910633e-02	-4.997545e-02
5.676314558038344e-02	-4.982954e-02
5.678639580399645e-02	-4.869831e-02
5.682406516653739e-02	-4.468289e-02
5.688394008303048e-02	-3.331463e-02
5.689513621252380e-02	-3.061153e-02
5.691752847151046e-02	-2.476516e-02
5.692312653625712e-02	-2.322236e-02
5.693432266575044e-02	-2.005250e-02
5.693712169812377e-02	-1.924392e-02
5.694271976287044e-02	-1.760914e-02
5.694411927905711e-02	-1.719696e-02
5.694691831143044e-02	-1.636865e-02
5.695026800390416e-02	-1.537075e-02
5.695188952659801e-02	-1.488522e-02
5.695301972531709e-02	-1.454588e-02
5.695427562286785e-02	-1.416794e-02
5.695553576956321e-02	-1.378784e-02
5.695684638835392e-02	-1.339160e-02
5.695830061129582e-02	-1.295088e-02
5.695989114686623e-02	-1.246761e-02
5.696167074492606e-02	-1.192543e-02
5.696385563776769e-02	-1.125773e-02
5.696638906836487e-02	-1.048087e-02
5.696839079630428e-02	-9.865170e-03
5.696919697554290e-02	-9.616754e-03
5.696922216864411e-02	-9.608988e-03
5.696927255484652e-02	-9.593452e-03
5.696937332725134e-02	-9.562381e-03
5.696939124775283e-02	-9.556855e-03
5.696940916825432e-02	-9.551328e-03
5.696942708875581e-02	-9.545802e-03
5.696944500925730e-02	-9.540276e-03
5.696946292975879e-02	-9.534749e-03
5.696948085026027e-02	-9.529222e-03
5.696949877076177e-02	-9.523695e-03
5.696952184574702e-02	-9.516579e-03
5.696956799571751e-02	-9.502346e-03
5.696961347457408e-02	-9.488318e-03
5.696966127255398e-02	-9.473574e-03
5.696968546391268e-02	-9.466112e-03
5.696971566570744e-02	-9.456795e-03
5.696974836318366e-02	-9.446708e-03
5.696978513572783e-02	-9.435363e-03
5.696982759377774e-02	-9.422264e-03
5.696987814778172e-02	-9.406666e-03
5.696994639024347e-02	-9.385609e-03
5.697002707989541e-02	-9.360709e-03
5.697013586842734e-02	-9.327134e-03
5.697027819328924e-02	-9.283203e-03
5.697047288060045e-02	-9.223096e-03
5.697074241814074e-02	-9.139858e-03
5.697113123943895e-02	-9.019737e-03
5.697170182225461e-02	-8.843367e-03
5.697190647438941e-02	-8.780080e-03
5.697192637001747e-02	-8.773927e-03
5.697196616127359e-02	-8.761619e-03
5.697204574378584e-02	-8.737003e-03
5.697209334368738e-02	-8.722279e-03
5.697213230283767e-02	-8.710227e-03
5.697216253851994e-02	-8.700874e-03
5.697218816290073e-02	-8.692946e-03
5.697221153415887e-02	-8.685715e-03
5.697223837035400e-02	-8.677413e-03
5.697226342372424e-02	-8.669661e-03
5.697231353046472e-02	-8.654158e-03
5.697236074700669e-02	-8.639548e-03
5.697241125528196e-02	-8.623919e-03
5.697248426643221e-02	-8.601325e-03
5.697263028873269e-02	-8.556130e-03
5.697285424015754e-02	-8.486803e-03
5.697330214300723e-02	-8.348099e-03
5.697419794870662e-02	-8.070492e-03
5.697507690863089e-02	-7.797858e-03
5.697587953896135e-02	-7.548692e-03
5.697663063698966e-02	-7.315349e-03
5.697745734519973e-02	-7.058328e-03
5.697833326339284e-02	-6.785800e-03
5.697931269074276e-02	-6.480825e-03
5.698037181786563e-02	-6.150756e-03
5.698160482453488e-02	-5.766157e-03
5.698301664186529e-02	-5.325359e-03
5.698476199165685e-02	-4.779851e-03
5.698689199350763e-02	-4.113348e-03
5.698979292126124e-02	-3.204451e-03
5.699365663654005e-02	-1.992299e-03
5.700042590273122e-02	1.338011e-04
5.701002292497457e-02	3.146714e-03
5.702087528061951e-02	6.539375e-03
5.703142044174892e-02	9.807028e-03
5.704277718893738e-02	1.327763e-02
5.705508556061954e-02	1.696218e-02
5.706940651658383e-02	2.112011e-02
5.708576971857746e-02	2.565991e-02
5.710569229937910e-02	3.081691e-02
5.713016085267045e-02	3.648300e-02
5.716265505010519e-02	4.265744e-02
5.720757554596122e-02	4.823413e-02
5.722325596983793e-02	4.929574e-02
5.724115639506733e-02	4.992283e-02
5.726171013695679e-02	4.986472e-02
5.728406119623466e-02	4.885933e-02
5.732029948232976e-02	4.520121e-02
5.737804759758128e-02	3.467189e-02
5.746509924155115e-02	1.087673e-02
